company_key,Company Name,Company Website,Company LinkedIn,Company Industry,Company Country,lead_count
proscia.com,Proscia,proscia.com,https://www.linkedin.com/company/proscia,software development,United States,1
ease.io,Ease.io,ease.io,https://www.linkedin.com/company/ease-inc-,software development,United States,1
janus-ai.com,Janus Health,janus-ai.com,https://www.linkedin.com/company/janus-health,hospitals and health care,United States,1
kurvpay.com,Kurv,https://kurvpay.com,https://www.linkedin.com/company/kurvpay,financial services,United States,1
penn-interactive.com,PENN Interactive,penn-interactive.com,https://www.linkedin.com/company/penn-interactive-pi,gambling facilities and casinos,United States,1
payroc.com,Payroc,payroc.com,https://www.linkedin.com/company/payroc,financial services,United States,1
encorehc.com,Encore Healthcare,encorehc.com,https://www.linkedin.com/company/encore-healthcare,hospitals and health care,United States,1
getapartmentiq.com,ApartmentIQ,getapartmentiq.com,https://www.linkedin.com/company/apartmentiq,real estate,United States,1
eakes.com,Eakes Office Solutions,eakes.com,https://www.linkedin.com/company/eakes-office-solutions,retail office equipment,United States,1
uni.edu,Wilson College of Business at the University of Northern Iowa,uni.edu,https://www.linkedin.com/school/wilsonbizuni,higher education,United States,1
kajabi.com,Kajabi,kajabi.com,https://www.linkedin.com/company/kajabi,software development,United States,1
silmanindustries.com,SilMan Industries,silmanindustries.com,https://www.linkedin.com/company/silman-industries,truck transportation,United States,1
tishmanspeyer.com,Tishman Speyer,tishmanspeyer.com,https://www.linkedin.com/company/tishmanspeyer,real estate,United States,2
msu.edu,Michigan State University - Eli Broad College of Business,msu.edu,https://www.linkedin.com/school/msubroadcollege,higher education,United States,2
cokinoslaw.com,Cokinos | Young,cokinoslaw.com,https://www.linkedin.com/company/cokinos-young,law practice,United States,1
tridentmarketing.com,Trident Marketing,tridentmarketing.com,https://www.linkedin.com/company/trident-marketing,advertising services,United States,1
120water.com,120Water,120water.com,https://www.linkedin.com/company/120water,software development,United States,1
denihan.com,Denihan Hospitality Group,denihan.com,https://www.linkedin.com/company/denihan-hospitality-group,hospitality,United States,1
trendnet.com,TRENDnet,trendnet.com,https://www.linkedin.com/company/trendnet,software development,United States,1
nilesecure.com,Nile,nilesecure.com,https://www.linkedin.com/company/nilesecure,computer and network security,United States,1
otak.com,Otak,otak.com,https://www.linkedin.com/company/otak,design services,United States,1
onesignal.com,OneSignal,onesignal.com,https://www.linkedin.com/company/onesignal,software development,United States,1
hasura.io,PromptQL,hasura.io,https://www.linkedin.com/company/promptql-io,software development,United States,4
lsdirect.com,LS Direct,lsdirect.com,https://www.linkedin.com/company/ls-direct-marketing,advertising services,United States,1
clayton.com,Clayton Services,clayton.com,https://www.linkedin.com/company/clayton-holdings,financial services,United States,1
wiu.edu,Western Illinois University,wiu.edu,https://www.linkedin.com/school/western-illinois-university,higher education,United States,2
franconnect.com,FranConnect,franconnect.com,https://www.linkedin.com/company/franconnect-usa,software development,United States,1
prosperops.com,ProsperOps,prosperops.com,https://www.linkedin.com/company/prosperops,software development,United States,1
cockroachlabs.com,Cockroach Labs,cockroachlabs.com,https://www.linkedin.com/company/cockroach-labs,software development,United States,1
sig.org,SIG|ORG,sig.org,https://www.linkedin.com/company/sig-org,non-profit organizations,United States,1
nabsys.com,Nabsys,nabsys.com,https://www.linkedin.com/company/nabsys,biotechnology research,United States,2
lendbuzz.com,Lendbuzz,lendbuzz.com,https://www.linkedin.com/company/lendbuzz,financial services,United States,2
encorenationwide.com,Encore Nationwide,encorenationwide.com,https://www.linkedin.com/company/encore-nationwide,advertising services,United States,1
progress.com,Progress Software,progress.com,https://www.linkedin.com/company/progress-software,software development,United States,1
amtelnet.com,NetPlus Group - Formerly AMTEL,amtelnet.com,https://www.linkedin.com/company/amtel,telecommunications,United States,1
trustmi.ai,Trustmi,trustmi.ai,https://www.linkedin.com/company/trustmi-ai,software development,United States,2
tailorbird.us,Tailorbird,tailorbird.us,https://www.linkedin.com/company/tailorbirdai,software development,United States,1
icumed.com,Smiths Medical,icumed.com,https://www.linkedin.com/company/l-sm-icu,medical equipment manufacturing,United States,2
equilibriumenergy.com,Equilibrium Energy,equilibriumenergy.com,https://www.linkedin.com/company/equilibrium-energy-inc,renewable energy semiconductor manufacturing,United States,1
chronograph.pe,Chronograph,chronograph.pe,https://www.linkedin.com/company/chronograph,financial services,United States,1
slateteams.com,Slate,slateteams.com,https://www.linkedin.com/company/slate-teams,software development,United States,1
visioninnovation-partners.com,Vision Innovation Partners,visioninnovation-partners.com,https://www.linkedin.com/company/vision-innovation-partners,hospitals and health care,United States,1
raptormaps.com,Raptor Maps,http://www.raptormaps.com,https://www.linkedin.com/company/raptormaps,software development,United States,2
silk.us,Silk,silk.us,https://www.linkedin.com/company/silkai,software development,United States,2
altruist.com,Altruist,altruist.com,https://www.linkedin.com/company/altruistcorp,financial services,United States,2
vectra.ai,Vectra AI,vectra.ai,https://www.linkedin.com/company/vectra_ai,computer and network security,United States,3
apono.io,Apono,apono.io,https://www.linkedin.com/company/aponoio,software development,United States,1
signalfire.com,SignalFire,signalfire.com,https://www.linkedin.com/company/signalfire,venture capital and private equity principals,United States,2
gnapartners.com,G&A Partners,gnapartners.com,https://www.linkedin.com/company/g-a-partners,human resources services,United States,4
disqo.com,DISQO,disqo.com,https://www.linkedin.com/company/disqo,software development,United States,1
harness.io,Harness,harness.io,https://www.linkedin.com/company/harnessinc,software development,United States,3
everlyhealth.com,Everlywell,everlyhealth.com,https://www.linkedin.com/company/everlywell,wellness and fitness services,United States,1
2u.com,2U,2u.com,https://www.linkedin.com/company/2u,education administration programs,United States,3
wolterskluwer.com,CCH® Tagetik,wolterskluwer.com,https://www.linkedin.com/company/tagetik,software development,United States,3
bisnow.com,Bisnow,bisnow.com,https://www.linkedin.com/company/bisnow,online audio and video media,United States,2
yodlee.com,Yodlee,yodlee.com,https://www.linkedin.com/company/yodlee,financial services,United States,1
datapoem.com,DATA POEM,datapoem.com,https://www.linkedin.com/company/datapoem,software development,United States,1
finthrive.com,FinThrive,finthrive.com,https://www.linkedin.com/company/finthrive,hospitals and health care,United States,1
getspiffy.com,Spiffy,getspiffy.com,https://www.linkedin.com/company/get-spiffy-inc,software development,United States,1
databahn.ai,Databahn.ai,databahn.ai,https://www.linkedin.com/company/databahn-ai,software development,United States,1
ringba.com,Ringba,ringba.com,https://www.linkedin.com/company/ringba,software development,United States,1
tigergraph.com,TigerGraph,tigergraph.com,https://www.linkedin.com/company/tigergraph,software development,United States,1
nucleussec.com,Nucleus Security,nucleussec.com,https://www.linkedin.com/company/nucleussec,computer and network security,United States,1
realtime-ctms.com,RealTime eClinical Solutions,realtime-ctms.com,https://www.linkedin.com/company/realtime-ctms-software-solutions,software development,United States,1
tryfinch.com,Finch,tryfinch.com,https://www.linkedin.com/company/finchapi,software development,United States,1
ritehite.com,Rite-Hite,ritehite.com,https://www.linkedin.com/company/rite-hite,machinery manufacturing,United States,3
conductor.com,Conductor,conductor.com,https://www.linkedin.com/company/conductor-inc-,software development,United States,2
getqsic.com,QSIC,getqsic.com,https://www.linkedin.com/company/qsic,software development,United States,1
destinationhomes.com,Destination Homes,destinationhomes.com,https://www.linkedin.com/company/destination-homes,construction,United States,1
simpleviewinc.com,Simpleview (a Granicus company),simpleviewinc.com,https://www.linkedin.com/company/simpleview,software development,United States,2
mlmins.com,Minnesota Lawyers Mutual Insurance Company,mlmins.com,https://www.linkedin.com/company/minnesotalawyersmutual,insurance,United States,2
sermo.com,Sermo,sermo.com,https://www.linkedin.com/company/worldone,software development,United States,1
typeface.ai,Typeface,typeface.ai,https://www.linkedin.com/company/typefaceai,software development,United States,1
craft.co,Craft.co,craft.co,https://www.linkedin.com/company/craft-machine,software development,United States,1
ranchergovernment.com,Rancher Government Solutions,ranchergovernment.com,https://www.linkedin.com/company/ranchergovt,software development,United States,1
lumahealth.io,Luma Health,lumahealth.io,https://www.linkedin.com/company/lumahealth,hospitals and health care,United States,1
cra.com,Charles River Analytics,cra.com,https://www.linkedin.com/company/charles-river-analytics,software development,United States,1
waspbarcode.com,Wasp Barcode Technologies,waspbarcode.com,https://www.linkedin.com/company/wasp-barcode-technologies,software development,United States,1
iboss.com,iboss,iboss.com,https://www.linkedin.com/company/iboss,computer and network security,United States,1
viragelogic.com,Virage Logic,viragelogic.com,https://www.linkedin.com/company/virage-logic,semiconductor manufacturing,United States,1
sonimtech.com,Sonim,sonimtech.com,https://www.linkedin.com/company/sonim-technologies,telecommunications,United States,1
thinkaes.com,"Automated Engineering Services, Inc.",thinkaes.com,https://www.linkedin.com/company/automation-&-control-specialists,biotechnology research,United States,1
growthloop.com,GrowthLoop,growthloop.com,https://www.linkedin.com/company/growthloop-co,software development,United States,1
